unix,iso_utc,gpu,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temperature_c,disk_free_gib,checkpoint_gib,rollout_gib,search_server_ok
1783753265.69189,2026-07-11T07:01:05.691890+00:00,1,100,38,38771,81920,440.72,60,40.359798431396484,0.0,0.13464121147990227,1
1783753265.69189,2026-07-11T07:01:05.691890+00:00,2,100,40,39233,81920,389.35,58,40.359798431396484,0.0,0.13464121147990227,1
1783753265.69189,2026-07-11T07:01:05.691890+00:00,3,100,39,38631,81920,440.89,60,40.359798431396484,0.0,0.13464121147990227,1
1783753270.7735553,2026-07-11T07:01:10.773555+00:00,0,100,39,38983,81920,147.35,54,40.359798431396484,0.0,0.13464168459177017,1
1783753270.7735553,2026-07-11T07:01:10.773555+00:00,1,100,39,38771,81920,414.49,58,40.359798431396484,0.0,0.13464168459177017,1
1783753270.7735553,2026-07-11T07:01:10.773555+00:00,2,100,42,39233,81920,366.12,57,40.359798431396484,0.0,0.13464168459177017,1
1783753270.7735553,2026-07-11T07:01:10.773555+00:00,3,100,39,38631,81920,448.25,59,40.359798431396484,0.0,0.13464168459177017,1
1783753275.8526742,2026-07-11T07:01:15.852674+00:00,0,100,39,38983,81920,369.51,58,40.35974884033203,0.0,0.13464216515421867,1
1783753275.8526742,2026-07-11T07:01:15.852674+00:00,1,100,35,38771,81920,437.97,62,40.35974884033203,0.0,0.13464216515421867,1
1783753275.8526742,2026-07-11T07:01:15.852674+00:00,2,99,40,39975,81920,408.77,58,40.35974884033203,0.0,0.13464216515421867,1
1783753275.8526742,2026-07-11T07:01:15.852674+00:00,3,100,39,38631,81920,351.00,61,40.35974884033203,0.0,0.13464216515421867,1
1783753280.9200785,2026-07-11T07:01:20.920079+00:00,0,100,37,38983,81920,108.84,53,40.35974884033203,0.0,0.1346426410600543,1
1783753280.9200785,2026-07-11T07:01:20.920079+00:00,1,100,35,38771,81920,409.70,59,40.35974884033203,0.0,0.1346426410600543,1
1783753280.9200785,2026-07-11T07:01:20.920079+00:00,2,100,40,39975,81920,402.34,55,40.35974884033203,0.0,0.1346426410600543,1
1783753280.9200785,2026-07-11T07:01:20.920079+00:00,3,100,31,38631,81920,122.46,56,40.35974884033203,0.0,0.1346426410600543,1
1783753285.9908776,2026-07-11T07:01:25.990878+00:00,0,100,36,38983,81920,396.64,59,40.359745025634766,0.0,0.1346431141719222,1
1783753285.9908776,2026-07-11T07:01:25.990878+00:00,1,100,36,38771,81920,358.60,61,40.359745025634766,0.0,0.1346431141719222,1
1783753285.9908776,2026-07-11T07:01:25.990878+00:00,2,100,36,39975,81920,372.25,58,40.359745025634766,0.0,0.1346431141719222,1
1783753285.9908776,2026-07-11T07:01:25.990878+00:00,3,100,36,38631,81920,372.42,62,40.359745025634766,0.0,0.1346431141719222,1
1783753291.0644026,2026-07-11T07:01:31.064403+00:00,0,99,37,38983,81920,380.47,59,40.359745025634766,0.0,0.1346435910090804,1
1783753291.0644026,2026-07-11T07:01:31.064403+00:00,1,99,36,38771,81920,411.09,62,40.359745025634766,0.0,0.1346435910090804,1
1783753291.0644026,2026-07-11T07:01:31.064403+00:00,2,99,37,39975,81920,406.91,58,40.359745025634766,0.0,0.1346435910090804,1
1783753291.0644026,2026-07-11T07:01:31.064403+00:00,3,99,37,38631,81920,395.04,63,40.359745025634766,0.0,0.1346435910090804,1
1783753296.130862,2026-07-11T07:01:36.130862+00:00,0,100,37,38983,81920,340.88,59,40.359718322753906,0.0,0.13464406412094831,1
1783753296.130862,2026-07-11T07:01:36.130862+00:00,1,100,35,38771,81920,406.54,62,40.359718322753906,0.0,0.13464406412094831,1
1783753296.130862,2026-07-11T07:01:36.130862+00:00,2,100,36,39975,81920,345.15,58,40.359718322753906,0.0,0.13464406412094831,1
1783753296.130862,2026-07-11T07:01:36.130862+00:00,3,100,36,38631,81920,345.86,63,40.359718322753906,0.0,0.13464406412094831,1
1783753301.199886,2026-07-11T07:01:41.199886+00:00,0,99,34,39725,81920,388.10,59,40.35929489135742,0.0,0.13464454095810652,1
1783753301.199886,2026-07-11T07:01:41.199886+00:00,1,98,33,38771,81920,419.05,63,40.35929489135742,0.0,0.13464454095810652,1
1783753301.199886,2026-07-11T07:01:41.199886+00:00,2,99,34,39975,81920,417.58,59,40.35929489135742,0.0,0.13464454095810652,1
1783753301.199886,2026-07-11T07:01:41.199886+00:00,3,99,34,38631,81920,400.53,63,40.35929489135742,0.0,0.13464454095810652,1
1783753306.270056,2026-07-11T07:01:46.270056+00:00,0,100,36,39725,81920,384.82,59,40.35929489135742,0.0,0.13464501034468412,1
1783753306.270056,2026-07-11T07:01:46.270056+00:00,1,100,35,38771,81920,419.98,60,40.35929489135742,0.0,0.13464501034468412,1
1783753306.270056,2026-07-11T07:01:46.270056+00:00,2,100,35,39975,81920,427.93,58,40.35929489135742,0.0,0.13464501034468412,1
1783753306.270056,2026-07-11T07:01:46.270056+00:00,3,100,36,38631,81920,358.07,63,40.35929489135742,0.0,0.13464501034468412,1
1783753311.3350742,2026-07-11T07:01:51.335074+00:00,0,99,33,39725,81920,414.34,57,40.35929489135742,0.0,0.13464548345655203,1
1783753311.3350742,2026-07-11T07:01:51.335074+00:00,1,99,33,38771,81920,463.16,61,40.35929489135742,0.0,0.13464548345655203,1
1783753311.3350742,2026-07-11T07:01:51.335074+00:00,2,99,42,39975,81920,259.57,55,40.35929489135742,0.0,0.13464548345655203,1
1783753311.3350742,2026-07-11T07:01:51.335074+00:00,3,99,35,38631,81920,444.86,61,40.35929489135742,0.0,0.13464548345655203,1
1783753316.4110625,2026-07-11T07:01:56.411062+00:00,0,100,36,39725,81920,394.50,59,40.359283447265625,0.0,0.13464595656841993,1
1783753316.4110625,2026-07-11T07:01:56.411062+00:00,1,100,34,38771,81920,380.86,63,40.359283447265625,0.0,0.13464595656841993,1
1783753316.4110625,2026-07-11T07:01:56.411062+00:00,2,100,36,39975,81920,425.19,58,40.359283447265625,0.0,0.13464595656841993,1
1783753316.4110625,2026-07-11T07:01:56.411062+00:00,3,99,36,38631,81920,415.52,64,40.359283447265625,0.0,0.13464595656841993,1
1783753321.4813318,2026-07-11T07:02:01.481332+00:00,0,100,39,39725,81920,403.65,60,40.3592414855957,0.0,0.13464643619954586,1
1783753321.4813318,2026-07-11T07:02:01.481332+00:00,1,100,36,38771,81920,388.49,63,40.3592414855957,0.0,0.13464643619954586,1
1783753321.4813318,2026-07-11T07:02:01.481332+00:00,2,100,37,39975,81920,426.72,59,40.3592414855957,0.0,0.13464643619954586,1
1783753321.4813318,2026-07-11T07:02:01.481332+00:00,3,100,39,38631,81920,431.39,64,40.3592414855957,0.0,0.13464643619954586,1
1783753326.5390475,2026-07-11T07:02:06.539047+00:00,0,98,36,39725,81920,395.76,59,40.35923767089844,0.0,0.13464690931141376,1
1783753326.5390475,2026-07-11T07:02:06.539047+00:00,1,98,38,38771,81920,387.61,62,40.35923767089844,0.0,0.13464690931141376,1
1783753326.5390475,2026-07-11T07:02:06.539047+00:00,2,99,35,39975,81920,391.96,59,40.35923767089844,0.0,0.13464690931141376,1
1783753326.5390475,2026-07-11T07:02:06.539047+00:00,3,99,38,38631,81920,384.33,64,40.35923767089844,0.0,0.13464690931141376,1
1783753331.6310358,2026-07-11T07:02:11.631036+00:00,0,100,42,39727,81920,354.59,59,40.35923767089844,0.0,0.13464738242328167,1
1783753331.6310358,2026-07-11T07:02:11.631036+00:00,1,99,42,51121,81920,423.65,62,40.35923767089844,0.0,0.13464738242328167,1
1783753331.6310358,2026-07-11T07:02:11.631036+00:00,2,100,41,39977,81920,351.21,58,40.35923767089844,0.0,0.13464738242328167,1
1783753331.6310358,2026-07-11T07:02:11.631036+00:00,3,100,42,38633,81920,413.56,63,40.35923767089844,0.0,0.13464738242328167,1
1783753336.7015293,2026-07-11T07:02:16.701529+00:00,0,98,35,39727,81920,410.99,60,40.35920715332031,0.0,0.1346478583291173,1
1783753336.7015293,2026-07-11T07:02:16.701529+00:00,1,98,36,51121,81920,384.82,63,40.35920715332031,0.0,0.1346478583291173,1
1783753336.7015293,2026-07-11T07:02:16.701529+00:00,2,98,34,39977,81920,389.83,58,40.35920715332031,0.0,0.1346478583291173,1
1783753336.7015293,2026-07-11T07:02:16.701529+00:00,3,98,35,38633,81920,403.19,64,40.35920715332031,0.0,0.1346478583291173,1
1783753341.7587447,2026-07-11T07:02:21.758745+00:00,0,100,43,39727,81920,383.01,59,40.35920333862305,0.0,0.1346483277156949,1
1783753341.7587447,2026-07-11T07:02:21.758745+00:00,1,99,42,51121,81920,421.18,63,40.35920333862305,0.0,0.1346483277156949,1
1783753341.7587447,2026-07-11T07:02:21.758745+00:00,2,100,40,39977,81920,455.55,57,40.35920333862305,0.0,0.1346483277156949,1
1783753341.7587447,2026-07-11T07:02:21.758745+00:00,3,100,43,38633,81920,356.82,64,40.35920333862305,0.0,0.1346483277156949,1
1783753346.8297703,2026-07-11T07:02:26.829770+00:00,0,99,34,39727,81920,401.51,60,40.35920333862305,0.0,0.13464879989624023,1
1783753346.8297703,2026-07-11T07:02:26.829770+00:00,1,98,37,51121,81920,400.39,63,40.35920333862305,0.0,0.13464879989624023,1
1783753346.8297703,2026-07-11T07:02:26.829770+00:00,2,99,34,39977,81920,401.71,59,40.35920333862305,0.0,0.13464879989624023,1
1783753346.8297703,2026-07-11T07:02:26.829770+00:00,3,99,34,38633,81920,406.20,64,40.35920333862305,0.0,0.13464879989624023,1
1783753351.8971195,2026-07-11T07:02:31.897120+00:00,0,100,36,39727,81920,383.01,60,40.35920333862305,0.0,0.13464927300810814,1
1783753351.8971195,2026-07-11T07:02:31.897120+00:00,1,100,35,51121,81920,373.02,62,40.35920333862305,0.0,0.13464927300810814,1
1783753351.8971195,2026-07-11T07:02:31.897120+00:00,2,100,35,39977,81920,369.79,59,40.35920333862305,0.0,0.13464927300810814,1
1783753351.8971195,2026-07-11T07:02:31.897120+00:00,3,100,36,38633,81920,340.64,63,40.35920333862305,0.0,0.13464927300810814,1
1783753356.9630413,2026-07-11T07:02:36.963041+00:00,0,99,34,39727,81920,390.83,60,40.35917663574219,0.0,0.13464974984526634,1
1783753356.9630413,2026-07-11T07:02:36.963041+00:00,1,99,34,51121,81920,394.63,63,40.35917663574219,0.0,0.13464974984526634,1
1783753356.9630413,2026-07-11T07:02:36.963041+00:00,2,99,34,39977,81920,400.83,59,40.35917663574219,0.0,0.13464974984526634,1
1783753356.9630413,2026-07-11T07:02:36.963041+00:00,3,99,32,38633,81920,405.61,64,40.35917663574219,0.0,0.13464974984526634,1
1783753362.030723,2026-07-11T07:02:42.030723+00:00,0,100,35,39727,81920,340.88,59,40.35879135131836,0.0,0.13465022295713425,1
1783753362.030723,2026-07-11T07:02:42.030723+00:00,1,100,35,51121,81920,346.36,62,40.35879135131836,0.0,0.13465022295713425,1
1783753362.030723,2026-07-11T07:02:42.030723+00:00,2,100,36,39977,81920,404.77,59,40.35879135131836,0.0,0.13465022295713425,1
1783753362.030723,2026-07-11T07:02:42.030723+00:00,3,100,34,38633,81920,390.43,63,40.35879135131836,0.0,0.13465022295713425,1
1783753367.1062896,2026-07-11T07:02:47.106290+00:00,0,100,35,39727,81920,417.41,60,40.35879135131836,0.0,0.13465069606900215,1
1783753367.1062896,2026-07-11T07:02:47.106290+00:00,1,100,35,51121,81920,442.85,61,40.35879135131836,0.0,0.13465069606900215,1
1783753367.1062896,2026-07-11T07:02:47.106290+00:00,2,100,35,39977,81920,400.50,59,40.35879135131836,0.0,0.13465069606900215,1
1783753367.1062896,2026-07-11T07:02:47.106290+00:00,3,100,35,38633,81920,401.47,64,40.35879135131836,0.0,0.13465069606900215,1
1783753372.1816604,2026-07-11T07:02:52.181660+00:00,0,100,0,39727,81920,411.60,55,40.358787536621094,0.0,0.13465117290616035,1
1783753372.1816604,2026-07-11T07:02:52.181660+00:00,1,100,15,51121,81920,412.81,57,40.358787536621094,0.0,0.13465117290616035,1
1783753372.1816604,2026-07-11T07:02:52.181660+00:00,2,6,2,39977,81920,407.93,54,40.358787536621094,0.0,0.13465117290616035,1
1783753372.1816604,2026-07-11T07:02:52.181660+00:00,3,100,10,38633,81920,452.20,59,40.358787536621094,0.0,0.13465117290616035,1
1783753377.2470553,2026-07-11T07:02:57.247055+00:00,0,100,37,39727,81920,402.04,59,40.3587760925293,0.0,0.13465164974331856,1
1783753377.2470553,2026-07-11T07:02:57.247055+00:00,1,100,38,51121,81920,408.95,62,40.3587760925293,0.0,0.13465164974331856,1
1783753377.2470553,2026-07-11T07:02:57.247055+00:00,2,100,35,39977,81920,375.27,58,40.3587760925293,0.0,0.13465164974331856,1
1783753377.2470553,2026-07-11T07:02:57.247055+00:00,3,100,37,38633,81920,366.87,63,40.3587760925293,0.0,0.13465164974331856,1
1783753382.3062592,2026-07-11T07:03:02.306259+00:00,0,100,50,39727,81920,421.36,59,40.35874938964844,0.0,0.13465212285518646,1
1783753382.3062592,2026-07-11T07:03:02.306259+00:00,1,100,35,51121,81920,422.39,62,40.35874938964844,0.0,0.13465212285518646,1
1783753382.3062592,2026-07-11T07:03:02.306259+00:00,2,100,38,39977,81920,322.22,58,40.35874938964844,0.0,0.13465212285518646,1
1783753382.3062592,2026-07-11T07:03:02.306259+00:00,3,100,34,38633,81920,412.11,63,40.35874938964844,0.0,0.13465212285518646,1
1783753387.3763378,2026-07-11T07:03:07.376338+00:00,0,100,38,39727,81920,428.53,59,40.35874557495117,0.0,0.13465259969234467,1
1783753387.3763378,2026-07-11T07:03:07.376338+00:00,1,99,30,51121,81920,353.06,63,40.35874557495117,0.0,0.13465259969234467,1
1783753387.3763378,2026-07-11T07:03:07.376338+00:00,2,100,35,39977,81920,410.76,56,40.35874557495117,0.0,0.13465259969234467,1
1783753387.3763378,2026-07-11T07:03:07.376338+00:00,3,100,31,38633,81920,376.04,62,40.35874557495117,0.0,0.13465259969234467,1
1783753392.4503376,2026-07-11T07:03:12.450338+00:00,0,100,35,39727,81920,425.03,59,40.35871124267578,0.0,0.1346530755981803,1
1783753392.4503376,2026-07-11T07:03:12.450338+00:00,1,99,38,51121,81920,350.31,63,40.35871124267578,0.0,0.1346530755981803,1
1783753392.4503376,2026-07-11T07:03:12.450338+00:00,2,100,35,39977,81920,347.54,57,40.35871124267578,0.0,0.1346530755981803,1
1783753392.4503376,2026-07-11T07:03:12.450338+00:00,3,100,36,38633,81920,424.86,63,40.35871124267578,0.0,0.1346530755981803,1
1783753397.5076528,2026-07-11T07:03:17.507653+00:00,0,100,43,39727,81920,430.07,59,40.35871124267578,0.0,0.13465354777872562,1
1783753397.5076528,2026-07-11T07:03:17.507653+00:00,1,100,43,51121,81920,443.06,62,40.35871124267578,0.0,0.13465354777872562,1
1783753397.5076528,2026-07-11T07:03:17.507653+00:00,2,100,41,39977,81920,338.64,57,40.35871124267578,0.0,0.13465354777872562,1
1783753397.5076528,2026-07-11T07:03:17.507653+00:00,3,100,42,38633,81920,444.72,62,40.35871124267578,0.0,0.13465354777872562,1
1783753402.5747244,2026-07-11T07:03:22.574724+00:00,0,87,52,46149,81920,247.58,48,40.35163497924805,0.0,0.14172137156128883,1
1783753402.5747244,2026-07-11T07:03:22.574724+00:00,1,88,53,46183,81920,257.35,50,40.35163497924805,0.0,0.14172137156128883,1
1783753402.5747244,2026-07-11T07:03:22.574724+00:00,2,84,51,46183,81920,247.93,46,40.35163497924805,0.0,0.14172137156128883,1
1783753402.5747244,2026-07-11T07:03:22.574724+00:00,3,88,53,46159,81920,259.77,52,40.35163497924805,0.0,0.14172137156128883,1
1783753407.631263,2026-07-11T07:03:27.631263+00:00,0,82,50,46149,81920,239.33,48,40.35163116455078,0.0,0.14172184467315674,1
1783753407.631263,2026-07-11T07:03:27.631263+00:00,1,84,51,46183,81920,259.50,50,40.35163116455078,0.0,0.14172184467315674,1
1783753407.631263,2026-07-11T07:03:27.631263+00:00,2,84,51,46185,81920,237.88,46,40.35163116455078,0.0,0.14172184467315674,1
1783753407.631263,2026-07-11T07:03:27.631263+00:00,3,86,51,46159,81920,236.14,52,40.35163116455078,0.0,0.14172184467315674,1
1783753412.6992183,2026-07-11T07:03:32.699218+00:00,0,92,39,46283,81920,254.34,49,40.351627349853516,0.0,0.14172231405973434,1
1783753412.6992183,2026-07-11T07:03:32.699218+00:00,1,87,51,46185,81920,264.06,50,40.351627349853516,0.0,0.14172231405973434,1
1783753412.6992183,2026-07-11T07:03:32.699218+00:00,2,88,57,46409,81920,257.10,46,40.351627349853516,0.0,0.14172231405973434,1
1783753412.6992183,2026-07-11T07:03:32.699218+00:00,3,87,53,46161,81920,260.04,51,40.351627349853516,0.0,0.14172231405973434,1
1783753417.7565186,2026-07-11T07:03:37.756519+00:00,0,85,56,46355,81920,265.67,48,40.3515739440918,0.0,0.14172279089689255,1
1783753417.7565186,2026-07-11T07:03:37.756519+00:00,1,90,43,46383,81920,278.53,51,40.3515739440918,0.0,0.14172279089689255,1
1783753417.7565186,2026-07-11T07:03:37.756519+00:00,2,87,57,46689,81920,419.37,51,40.3515739440918,0.0,0.14172279089689255,1
1783753417.7565186,2026-07-11T07:03:37.756519+00:00,3,88,60,46413,81920,286.13,52,40.3515739440918,0.0,0.14172279089689255,1
1783753422.8280723,2026-07-11T07:03:42.828072+00:00,0,87,58,46727,81920,443.33,54,40.351200103759766,0.0,0.14172326028347015,1
1783753422.8280723,2026-07-11T07:03:42.828072+00:00,1,84,57,46453,81920,280.66,51,40.351200103759766,0.0,0.14172326028347015,1
1783753422.8280723,2026-07-11T07:03:42.828072+00:00,2,87,59,46689,81920,329.51,49,40.351200103759766,0.0,0.14172326028347015,1
1783753422.8280723,2026-07-11T07:03:42.828072+00:00,3,90,42,46413,81920,382.19,57,40.351200103759766,0.0,0.14172326028347015,1
1783753427.8886392,2026-07-11T07:03:47.888639+00:00,0,85,57,46727,81920,250.66,47,40.351200103759766,0.0,0.14172373712062836,1
1783753427.8886392,2026-07-11T07:03:47.888639+00:00,1,89,44,46551,81920,262.79,54,40.351200103759766,0.0,0.14172373712062836,1
1783753427.8886392,2026-07-11T07:03:47.888639+00:00,2,52,35,46689,81920,95.15,41,40.351200103759766,0.0,0.14172373712062836,1
1783753427.8886392,2026-07-11T07:03:47.888639+00:00,3,92,49,46413,81920,358.80,54,40.351200103759766,0.0,0.14172373712062836,1
1783753432.959497,2026-07-11T07:03:52.959497+00:00,0,88,59,46727,81920,297.81,49,40.3511848449707,0.0,0.14172421302646399,1
1783753432.959497,2026-07-11T07:03:52.959497+00:00,1,87,58,46551,81920,275.45,54,40.3511848449707,0.0,0.14172421302646399,1
1783753432.959497,2026-07-11T07:03:52.959497+00:00,2,98,22,46689,81920,404.67,47,40.3511848449707,0.0,0.14172421302646399,1
1783753432.959497,2026-07-11T07:03:52.959497+00:00,3,92,40,46413,81920,408.58,57,40.3511848449707,0.0,0.14172421302646399,1
1783753438.036253,2026-07-11T07:03:58.036253+00:00,0,88,59,46727,81920,272.98,49,40.35118103027344,0.0,0.1417246786877513,1
1783753438.036253,2026-07-11T07:03:58.036253+00:00,1,91,49,46551,81920,272.04,53,40.35118103027344,0.0,0.1417246786877513,1
1783753438.036253,2026-07-11T07:03:58.036253+00:00,2,85,46,46689,81920,251.60,47,40.35118103027344,0.0,0.1417246786877513,1
1783753438.036253,2026-07-11T07:03:58.036253+00:00,3,88,59,46413,81920,279.09,52,40.35118103027344,0.0,0.1417246786877513,1
1783753443.1011317,2026-07-11T07:04:03.101132+00:00,0,90,57,46727,81920,272.09,48,40.351158142089844,0.0,0.1417251443490386,1
1783753443.1011317,2026-07-11T07:04:03.101132+00:00,1,89,61,46551,81920,279.13,51,40.351158142089844,0.0,0.1417251443490386,1
1783753443.1011317,2026-07-11T07:04:03.101132+00:00,2,91,50,46689,81920,274.23,49,40.351158142089844,0.0,0.1417251443490386,1
1783753443.1011317,2026-07-11T07:04:03.101132+00:00,3,89,59,46413,81920,251.17,55,40.351158142089844,0.0,0.1417251443490386,1
1783753448.1548092,2026-07-11T07:04:08.154809+00:00,0,89,58,46727,81920,272.98,48,40.351158142089844,0.0,0.1417256174609065,1
1783753448.1548092,2026-07-11T07:04:08.154809+00:00,1,88,60,46551,81920,288.28,51,40.351158142089844,0.0,0.1417256174609065,1
1783753448.1548092,2026-07-11T07:04:08.154809+00:00,2,88,63,46689,81920,288.90,48,40.351158142089844,0.0,0.1417256174609065,1
1783753448.1548092,2026-07-11T07:04:08.154809+00:00,3,89,61,46413,81920,301.48,52,40.351158142089844,0.0,0.1417256174609065,1
1783753453.4290128,2026-07-11T07:04:13.429013+00:00,0,89,62,46727,81920,408.67,51,40.35111999511719,0.0,0.1417260905727744,1
1783753453.4290128,2026-07-11T07:04:13.429013+00:00,1,90,62,46551,81920,287.67,51,40.35111999511719,0.0,0.1417260905727744,1
1783753453.4290128,2026-07-11T07:04:13.429013+00:00,2,89,64,46689,81920,283.44,48,40.35111999511719,0.0,0.1417260905727744,1
1783753453.4290128,2026-07-11T07:04:13.429013+00:00,3,90,46,46413,81920,345.20,53,40.35111999511719,0.0,0.1417260905727744,1
1783753458.4838753,2026-07-11T07:04:18.483875+00:00,0,88,60,46727,81920,402.86,54,40.35111999511719,0.0,0.14172655995935202,1
1783753458.4838753,2026-07-11T07:04:18.483875+00:00,1,88,61,46665,81920,302.68,52,40.35111999511719,0.0,0.14172655995935202,1
1783753458.4838753,2026-07-11T07:04:18.483875+00:00,2,88,60,46689,81920,248.00,46,40.35111999511719,0.0,0.14172655995935202,1
1783753458.4838753,2026-07-11T07:04:18.483875+00:00,3,90,53,46413,81920,273.91,54,40.35111999511719,0.0,0.14172655995935202,1
1783753463.5547533,2026-07-11T07:04:23.554753+00:00,0,89,67,46727,81920,202.28,54,40.35111999511719,0.0,0.14172703307121992,1
1783753463.5547533,2026-07-11T07:04:23.554753+00:00,1,90,48,46665,81920,287.37,53,40.35111999511719,0.0,0.14172703307121992,1
1783753463.5547533,2026-07-11T07:04:23.554753+00:00,2,86,56,46689,81920,248.53,44,40.35111999511719,0.0,0.14172703307121992,1
1783753463.5547533,2026-07-11T07:04:23.554753+00:00,3,89,64,46413,81920,279.70,52,40.35111999511719,0.0,0.14172703307121992,1
1783753468.6122322,2026-07-11T07:04:28.612232+00:00,0,88,59,46727,81920,401.33,52,40.35111999511719,0.0,0.14172750618308783,1
1783753468.6122322,2026-07-11T07:04:28.612232+00:00,1,89,60,46665,81920,277.86,51,40.35111999511719,0.0,0.14172750618308783,1
1783753468.6122322,2026-07-11T07:04:28.612232+00:00,2,90,48,46689,81920,267.20,47,40.35111999511719,0.0,0.14172750618308783,1
1783753468.6122322,2026-07-11T07:04:28.612232+00:00,3,89,64,46413,81920,292.57,53,40.35111999511719,0.0,0.14172750618308783,1
1783753473.6835468,2026-07-11T07:04:33.683547+00:00,0,91,53,46727,81920,291.33,49,40.35111999511719,0.0,0.14172797929495573,1
1783753473.6835468,2026-07-11T07:04:33.683547+00:00,1,91,65,46665,81920,294.14,52,40.35111999511719,0.0,0.14172797929495573,1
1783753473.6835468,2026-07-11T07:04:33.683547+00:00,2,89,65,46689,81920,294.44,48,40.35111999511719,0.0,0.14172797929495573,1
1783753473.6835468,2026-07-11T07:04:33.683547+00:00,3,90,63,46559,81920,280.30,55,40.35111999511719,0.0,0.14172797929495573,1
1783753478.7529168,2026-07-11T07:04:38.752917+00:00,0,89,65,46727,81920,283.12,49,40.35090255737305,0.0,0.14172845240682364,1
1783753478.7529168,2026-07-11T07:04:38.752917+00:00,1,89,54,46845,81920,296.56,53,40.35090255737305,0.0,0.14172845240682364,1
1783753478.7529168,2026-07-11T07:04:38.752917+00:00,2,89,65,46689,81920,277.29,47,40.35090255737305,0.0,0.14172845240682364,1
1783753478.7529168,2026-07-11T07:04:38.752917+00:00,3,89,62,46731,81920,344.60,57,40.35090255737305,0.0,0.14172845240682364,1
1783753483.808134,2026-07-11T07:04:43.808134+00:00,0,91,41,46727,81920,421.18,52,40.3508186340332,0.0,0.14172892551869154,1
1783753483.808134,2026-07-11T07:04:43.808134+00:00,1,98,27,47483,81920,301.45,54,40.3508186340332,0.0,0.14172892551869154,1
1783753483.808134,2026-07-11T07:04:43.808134+00:00,2,89,63,46689,81920,264.13,46,40.3508186340332,0.0,0.14172892551869154,1
1783753483.808134,2026-07-11T07:04:43.808134+00:00,3,92,45,47125,81920,406.77,59,40.3508186340332,0.0,0.14172892551869154,1
1783753488.9300313,2026-07-11T07:04:48.930031+00:00,0,89,64,46727,81920,190.69,48,40.35070037841797,0.0,0.14172939117997885,1
1783753488.9300313,2026-07-11T07:04:48.930031+00:00,1,91,52,47483,81920,290.12,54,40.35070037841797,0.0,0.14172939117997885,1
1783753488.9300313,2026-07-11T07:04:48.930031+00:00,2,87,60,46689,81920,252.81,44,40.35070037841797,0.0,0.14172939117997885,1
1783753488.9300313,2026-07-11T07:04:48.930031+00:00,3,91,71,47125,81920,296.59,53,40.35070037841797,0.0,0.14172939117997885,1
1783753493.989737,2026-07-11T07:04:53.989737+00:00,0,94,21,46953,81920,407.47,54,40.350685119628906,0.0,0.14172986429184675,1
1783753493.989737,2026-07-11T07:04:53.989737+00:00,1,88,64,47483,81920,314.31,55,40.350685119628906,0.0,0.14172986429184675,1
1783753493.989737,2026-07-11T07:04:53.989737+00:00,2,89,62,46689,81920,261.72,46,40.350685119628906,0.0,0.14172986429184675,1
1783753493.989737,2026-07-11T07:04:53.989737+00:00,3,100,26,47485,81920,308.81,56,40.350685119628906,0.0,0.14172986429184675,1
1783753499.0442865,2026-07-11T07:04:59.044286+00:00,0,95,47,47191,81920,298.72,50,40.35065460205078,0.0,0.14173033833503723,1
1783753499.0442865,2026-07-11T07:04:59.044286+00:00,1,90,63,47483,81920,458.76,58,40.35065460205078,0.0,0.14173033833503723,1
1783753499.0442865,2026-07-11T07:04:59.044286+00:00,2,90,55,46689,81920,281.91,50,40.35065460205078,0.0,0.14173033833503723,1
1783753499.0442865,2026-07-11T07:04:59.044286+00:00,3,91,68,47485,81920,297.77,53,40.35065460205078,0.0,0.14173033833503723,1
1783753504.1043394,2026-07-11T07:05:04.104339+00:00,0,91,67,47191,81920,295.65,50,40.35065460205078,0.0,0.14173081144690514,1
1783753504.1043394,2026-07-11T07:05:04.104339+00:00,1,88,58,47483,81920,447.79,56,40.35065460205078,0.0,0.14173081144690514,1
1783753504.1043394,2026-07-11T07:05:04.104339+00:00,2,91,72,46689,81920,313.99,49,40.35065460205078,0.0,0.14173081144690514,1
1783753504.1043394,2026-07-11T07:05:04.104339+00:00,3,91,44,47485,81920,410.30,57,40.35065460205078,0.0,0.14173081144690514,1
1783753509.1706333,2026-07-11T07:05:09.170633+00:00,0,94,25,47191,81920,279.12,51,40.35065460205078,0.0,0.14173128455877304,0
1783753509.1706333,2026-07-11T07:05:09.170633+00:00,1,89,66,47793,81920,394.10,59,40.35065460205078,0.0,0.14173128455877304,0
1783753509.1706333,2026-07-11T07:05:09.170633+00:00,2,91,50,46689,81920,433.25,53,40.35065460205078,0.0,0.14173128455877304,0
1783753509.1706333,2026-07-11T07:05:09.170633+00:00,3,90,64,47485,81920,282.81,52,40.35065460205078,0.0,0.14173128455877304,0
1783753517.247728,2026-07-11T07:05:17.247728+00:00,0,89,64,47191,81920,271.16,48,40.350624084472656,0.0,0.14173175767064095,1
1783753517.247728,2026-07-11T07:05:17.247728+00:00,1,91,67,47793,81920,304.80,54,40.350624084472656,0.0,0.14173175767064095,1
1783753517.247728,2026-07-11T07:05:17.247728+00:00,2,90,65,46689,81920,280.66,47,40.350624084472656,0.0,0.14173175767064095,1
1783753517.247728,2026-07-11T07:05:17.247728+00:00,3,91,45,47847,81920,278.15,53,40.350624084472656,0.0,0.14173175767064095,1
