unix,iso_utc,gpu,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temperature_c,disk_free_gib,checkpoint_gib,rollout_gib,search_server_ok
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,1,89,62,47811,81920,257.26,51,37.770118713378906,0.0,0.07486444525420666,1
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,2,88,60,47327,81920,248.07,49,37.770118713378906,0.0,0.07486444525420666,1
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,3,90,65,48485,81920,274.29,45,37.770118713378906,0.0,0.07486444525420666,1
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,4,88,61,47821,81920,258.66,46,37.770118713378906,0.0,0.07486444525420666,1
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,5,90,64,47303,81920,288.05,54,37.770118713378906,0.0,0.07486444525420666,1
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,6,26,6,48053,81920,285.40,54,37.770118713378906,0.0,0.07486444525420666,1
1784015795.4473212,2026-07-14T07:56:35.447321+00:00,7,92,46,47865,81920,263.74,49,37.770118713378906,0.0,0.07486444525420666,1
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,0,90,65,47267,81920,265.89,47,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,1,82,22,47811,81920,234.85,48,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,2,97,23,47683,81920,361.99,53,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,3,100,22,48485,81920,258.98,47,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,4,88,60,47821,81920,249.65,44,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,5,88,62,47303,81920,268.43,52,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,6,90,67,48053,81920,287.77,54,37.77011489868164,0.0,0.07486539799720049,0
1784015800.5556653,2026-07-14T07:56:40.555665+00:00,7,89,62,47865,81920,265.20,48,37.77011489868164,0.0,0.07486539799720049,0
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,0,87,60,47267,81920,248.15,44,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,1,88,61,47811,81920,259.35,50,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,2,89,63,47683,81920,262.22,50,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,3,93,37,48485,81920,314.17,45,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,4,87,60,47821,81920,243.01,44,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,5,89,62,47303,81920,265.39,53,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,6,89,56,48053,81920,432.29,58,37.77008819580078,0.0,0.07486634515225887,1
1784015808.6720953,2026-07-14T07:56:48.672095+00:00,7,100,21,47865,81920,248.99,48,37.77008819580078,0.0,0.07486634515225887,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,0,90,65,47267,81920,270.09,46,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,1,92,49,47811,81920,430.76,57,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,2,95,37,47683,81920,399.53,57,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,3,92,46,48485,81920,416.09,50,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,4,86,58,47821,81920,252.35,44,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,5,91,45,47303,81920,292.62,56,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,6,93,46,48053,81920,291.39,55,37.76961135864258,0.0,0.07486729230731726,1
1784015813.7720027,2026-07-14T07:56:53.772003+00:00,7,96,21,47865,81920,255.31,51,37.76961135864258,0.0,0.07486729230731726,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,0,90,62,47267,81920,254.46,47,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,1,94,43,47811,81920,262.95,53,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,2,88,61,47683,81920,251.70,50,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,3,94,39,48485,81920,248.48,45,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,4,89,60,47821,81920,254.72,46,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,5,97,30,47303,81920,379.67,60,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,6,94,45,48053,81920,285.07,56,37.76890182495117,0.0,0.07486823853105307,1
1784015818.8652658,2026-07-14T07:56:58.865266+00:00,7,0,0,47865,81920,93.00,41,37.76890182495117,0.0,0.07486823853105307,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,0,93,45,47267,81920,263.19,48,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,1,90,67,48099,81920,279.42,53,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,2,99,22,47683,81920,393.14,56,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,3,94,37,48485,81920,395.74,50,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,4,87,60,47821,81920,358.64,49,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,5,95,42,47303,81920,305.61,56,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,6,90,64,48053,81920,295.01,54,37.76888656616211,0.0,0.07486918196082115,1
1784015824.0044959,2026-07-14T07:57:04.004496+00:00,7,89,62,48173,81920,261.90,48,37.76888656616211,0.0,0.07486918196082115,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,0,89,63,47267,81920,249.39,46,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,1,90,51,48465,81920,294.67,57,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,2,87,54,47683,81920,276.68,56,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,3,88,65,48485,81920,268.58,46,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,4,90,41,48211,81920,413.24,54,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,5,92,49,47303,81920,270.87,56,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,6,94,34,48053,81920,280.27,54,37.76888656616211,0.0,0.07487012818455696,1
1784015829.1131663,2026-07-14T07:57:09.113166+00:00,7,89,63,48173,81920,269.46,48,37.76888656616211,0.0,0.07487012818455696,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,0,91,71,47591,81920,297.09,48,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,1,91,53,48841,81920,414.94,60,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,2,94,44,47683,81920,279.70,53,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,3,96,37,48485,81920,279.68,48,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,4,90,66,48211,81920,297.99,49,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,5,92,71,47881,81920,298.38,55,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,6,88,60,48053,81920,250.51,52,37.76882553100586,0.0,0.07487107440829277,1
1784015834.2347987,2026-07-14T07:57:14.234799+00:00,7,94,36,48173,81920,266.76,51,37.76882553100586,0.0,0.07487107440829277,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,0,97,32,47925,81920,286.31,50,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,1,90,71,48841,81920,297.35,54,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,2,87,60,47683,81920,241.16,50,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,3,97,35,48485,81920,311.48,49,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,4,100,22,48211,81920,294.11,53,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,5,99,28,48215,81920,271.73,58,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,6,100,23,48053,81920,406.17,60,37.76882553100586,0.0,0.07487202063202858,1
1784015839.3522751,2026-07-14T07:57:19.352275+00:00,7,87,61,48511,81920,255.64,48,37.76882553100586,0.0,0.07487202063202858,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,0,96,29,47925,81920,235.51,48,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,1,87,60,48841,81920,238.40,51,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,2,0,0,47683,81920,67.10,40,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,3,87,57,48485,81920,396.15,50,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,4,90,45,48211,81920,257.42,48,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,5,90,66,48553,81920,285.33,54,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,6,89,43,48053,81920,271.24,54,37.768821716308594,0.0,0.07487296871840954,1
1784015844.4712033,2026-07-14T07:57:24.471203+00:00,7,89,62,48511,81920,254.38,47,37.768821716308594,0.0,0.07487296871840954,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,0,0,0,47925,81920,70.32,36,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,1,0,0,48841,81920,71.27,41,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,2,90,36,47683,81920,322.39,55,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,3,100,20,48485,81920,407.53,48,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,4,0,0,48211,81920,69.53,36,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,5,0,0,48553,81920,73.68,42,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,6,0,0,48053,81920,96.12,48,37.768760681152344,0.0,0.07487391959875822,1
1784015849.5809433,2026-07-14T07:57:29.580943+00:00,7,0,0,48511,81920,72.98,38,37.768760681152344,0.0,0.07487391959875822,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,0,92,16,47925,81920,413.67,49,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,1,0,0,49297,81920,92.51,45,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,2,0,0,47683,81920,66.89,40,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,3,0,0,48485,81920,86.90,37,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,4,58,40,48211,81920,88.18,38,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,5,89,62,48553,81920,265.67,49,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,6,0,0,48053,81920,72.90,41,37.76875686645508,0.0,0.07487485744059086,1
1784015854.707703,2026-07-14T07:57:34.707703+00:00,7,89,56,48511,81920,245.03,46,37.76875686645508,0.0,0.07487485744059086,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,0,87,60,48307,81920,237.70,43,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,1,88,62,49297,81920,249.79,49,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,2,88,62,47683,81920,242.07,47,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,3,89,65,48941,81920,252.68,44,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,4,90,37,48211,81920,403.75,50,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,5,87,60,48553,81920,262.67,49,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,6,87,60,48053,81920,254.40,49,37.76875305175781,0.0,0.0748757841065526,1
1784015859.8516977,2026-07-14T07:57:39.851698+00:00,7,0,0,48511,81920,92.73,41,37.76875305175781,0.0,0.0748757841065526,1
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,0,89,62,48307,81920,243.94,45,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,1,87,61,49297,81920,392.99,55,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,2,91,62,47683,81920,277.28,50,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,3,96,31,48941,81920,255.37,47,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,4,89,61,48211,81920,240.64,43,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,5,88,60,48553,81920,257.51,53,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,6,89,62,48053,81920,254.72,49,37.76874923706055,0.0,0.07487672008574009,0
1784015864.9578276,2026-07-14T07:57:44.957828+00:00,7,96,33,48863,81920,244.12,49,37.76874923706055,0.0,0.07487672008574009,0
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,0,92,36,48307,81920,426.74,49,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,1,100,21,49297,81920,341.90,58,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,2,90,69,47683,81920,287.20,51,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,3,89,63,48941,81920,256.29,44,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,4,93,26,48211,81920,396.42,52,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,5,98,24,48919,81920,246.64,51,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,6,89,65,48053,81920,280.59,52,37.76833724975586,0.0,0.0748776663094759,1
1784015873.0626698,2026-07-14T07:57:53.062670+00:00,7,3,2,48863,81920,92.40,41,37.76833724975586,0.0,0.0748776663094759,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,0,90,66,48307,81920,271.00,46,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,1,93,45,49297,81920,209.75,49,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,2,93,36,47683,81920,403.15,57,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,3,97,23,48941,81920,398.11,51,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,4,88,61,48211,81920,250.84,45,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,5,90,47,48919,81920,431.83,58,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,6,96,22,48053,81920,404.34,57,37.767845153808594,0.0,0.07487860321998596,1
1784015878.211064,2026-07-14T07:57:58.211064+00:00,7,91,56,48863,81920,275.13,50,37.767845153808594,0.0,0.07487860321998596,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,0,91,69,48307,81920,279.41,47,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,1,100,21,49297,81920,252.47,53,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,2,0,0,47683,81920,87.27,43,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,3,96,38,48941,81920,271.00,46,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,4,94,50,48667,81920,291.68,49,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,5,90,60,48919,81920,403.74,59,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,6,96,31,48053,81920,400.45,59,37.76784133911133,0.0,0.07487954944372177,1
1784015883.3338184,2026-07-14T07:58:03.333818+00:00,7,100,21,48863,81920,403.15,50,37.76784133911133,0.0,0.07487954944372177,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,0,100,23,48307,81920,408.29,53,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,1,90,68,49297,81920,271.96,54,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,2,88,61,48491,81920,257.42,49,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,3,92,44,48941,81920,399.79,50,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,4,89,63,48667,81920,273.98,47,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,5,97,29,48919,81920,398.64,61,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,6,95,36,48053,81920,405.58,59,37.767826080322266,0.0,0.074880494736135,1
1784015888.4459455,2026-07-14T07:58:08.445946+00:00,7,88,62,49233,81920,264.65,47,37.767826080322266,0.0,0.074880494736135,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,0,87,60,48763,81920,240.98,44,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,1,89,62,49297,81920,265.09,51,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,2,100,21,48491,81920,234.25,53,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,3,89,64,48941,81920,266.48,47,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,4,92,51,48667,81920,264.38,49,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,5,100,22,48919,81920,305.61,59,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,6,100,20,48053,81920,403.15,60,37.76776885986328,0.0,0.07488143444061279,1
1784015893.575267,2026-07-14T07:58:13.575267+00:00,7,89,64,49233,81920,280.27,49,37.76776885986328,0.0,0.07488143444061279,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,0,89,64,48763,81920,269.49,47,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,1,92,45,49297,81920,407.01,57,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,2,90,65,48491,81920,280.00,52,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,3,0,0,48941,81920,68.79,36,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,4,13,9,48667,81920,88.69,40,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,5,100,21,48919,81920,399.05,61,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,6,0,0,48053,81920,73.75,44,37.767765045166016,0.0,0.07488237600773573,1
1784015898.7158914,2026-07-14T07:58:18.715891+00:00,7,87,60,49233,81920,404.17,54,37.767765045166016,0.0,0.07488237600773573,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,0,89,63,48763,81920,253.00,46,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,1,90,70,49297,81920,300.94,53,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,2,0,0,48491,81920,87.50,43,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,3,90,47,48941,81920,420.62,48,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,4,87,54,48667,81920,465.89,51,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,5,89,55,48919,81920,262.67,55,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,6,16,3,48053,81920,93.32,51,37.767765045166016,0.0,0.07488332316279411,1
1784015903.8621478,2026-07-14T07:58:23.862148+00:00,7,87,61,49233,81920,252.55,47,37.767765045166016,0.0,0.07488332316279411,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,0,86,60,48763,81920,236.70,44,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,1,0,0,49297,81920,92.25,44,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,2,0,0,48491,81920,66.57,39,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,3,92,72,48941,81920,264.38,45,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,4,17,12,48667,81920,88.51,40,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,5,0,0,48919,81920,74.88,43,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,6,0,0,48053,81920,93.09,44,37.76768112182617,0.0,0.07488427218049765,1
1784015908.9854884,2026-07-14T07:58:28.985488+00:00,7,0,0,49233,81920,91.68,39,37.76768112182617,0.0,0.07488427218049765,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,0,91,49,48763,81920,274.29,48,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,1,93,22,49297,81920,408.08,60,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,2,87,60,48491,81920,243.61,45,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,3,89,65,48941,81920,270.09,46,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,4,88,63,48667,81920,258.93,45,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,5,100,20,49759,81920,397.53,59,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,6,87,61,48053,81920,253.53,48,37.76768112182617,0.0,0.07488520350307226,1
1784015914.08753,2026-07-14T07:58:34.087530+00:00,7,90,65,49233,81920,231.46,48,37.76768112182617,0.0,0.07488520350307226,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,0,88,42,48763,81920,269.49,47,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,1,92,43,49297,81920,402.81,59,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,2,95,22,48947,81920,396.42,57,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,3,88,61,48941,81920,232.60,43,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,4,100,20,48667,81920,396.15,52,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,5,91,71,49759,81920,318.91,54,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,6,100,24,48509,81920,398.94,59,37.767677307128906,0.0,0.07488613575696945,1
1784015919.1975157,2026-07-14T07:58:39.197516+00:00,7,90,64,49689,81920,278.16,48,37.767677307128906,0.0,0.07488613575696945,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,0,97,33,48763,81920,288.70,50,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,1,90,70,49297,81920,306.90,54,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,2,91,42,48947,81920,401.37,57,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,3,91,71,48941,81920,293.49,46,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,4,91,69,48667,81920,407.26,52,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,5,91,67,49759,81920,301.98,55,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,6,91,70,48509,81920,302.20,54,37.767677307128906,0.0,0.07488709129393101,1
1784015924.3141122,2026-07-14T07:58:44.314112+00:00,7,91,70,49689,81920,309.76,51,37.767677307128906,0.0,0.07488709129393101,1
